Date,Gross_Equity,Net_Equity
2017-07-28,42.17832565624447,31.934030375668673
2017-07-31,42.23649998561615,31.977608799230026
2017-08-01,42.28254437792747,32.01114798841595
2017-08-02,42.25970023705561,31.989265918998225
2017-08-03,42.24390709207754,31.976953531994635
2017-08-04,42.23215720018876,31.96776271895484
2017-08-07,42.26308795721446,31.99079809971717
2017-08-08,42.136936484906165,31.895009225184634
2017-08-09,42.3491042770162,32.0441469407171
2017-08-10,42.22729425041861,31.950581472045585
2017-08-11,42.26475093859915,31.978138393843867
2017-08-14,42.34682993481152,32.03674330516538
2017-08-15,42.070901016367635,31.821526300358734
2017-08-16,42.38870849235587,32.055224610496964
2017-08-17,42.28735617479234,31.975384545010673
2017-08-18,42.36532441970445,32.033960373444195
2017-08-21,42.370987381059514,32.037988599716485
2017-08-22,42.46034650402149,32.09882572459397
2017-08-23,42.60533977744601,32.20641684587364
2017-08-24,42.52029554547983,32.140107465882366
2017-08-25,42.66130240725316,32.244833101610745
2017-08-28,42.82871007787347,32.36888519296672
2017-08-29,42.78729635220804,32.33659754629572
2017-08-30,42.8409989145948,32.37539648387853
2017-08-31,43.04772336839927,32.530663878140366
2017-09-01,43.07428722849301,32.55032365404637
2017-09-05,43.1386151067293,32.59796226163335
2017-09-06,43.14968447611965,32.60572988804356
2017-09-07,43.39030608953386,32.78709632077105
2017-09-08,43.25430261189168,32.6834622748926
2017-09-11,43.26025461856526,32.68776041107083
2017-09-12,43.279489304348246,32.70195484594072
2017-09-13,43.171439857901326,32.619669101224815
2017-09-14,43.259416138784786,32.68576939672824
2017-09-15,43.25616899787652,32.68312049601627
2017-09-18,43.104654883408244,32.56823102634762
2017-09-19,43.15589617011769,32.60667315665129
2017-09-20,43.045636735204056,32.52302226765582
2017-09-21,43.00056737742877,32.48432116234773
2017-09-22,43.025813286287125,32.50139092697222
2017-09-25,43.07822114557373,32.536393373789
2017-09-26,43.088113798208155,32.53506214688098
2017-09-27,43.153906207353685,32.574073195389786
2017-09-28,43.130668135933085,32.556116139698574
2017-09-29,43.230163378547836,32.62638221836632
2017-10-02,43.28288710468336,32.66447835126217
2017-10-03,43.386655097399704,32.73743327841972
2017-10-04,43.35076445358931,32.70498390335267
2017-10-05,43.481983236184895,32.803859833791414
2017-10-06,43.40593587396782,32.74573528235965
2017-10-09,43.393884976370444,32.73638704978479
2017-10-10,43.46096126277589,32.78635662160606
2017-10-11,43.4839874591166,32.800003953932
2017-10-12,43.50199580086119,32.80923804827034
2017-10-13,43.64095862060375,32.91238403226736
2017-10-16,43.610310981778575,32.8876056278043
2017-10-17,43.63115557628127,32.90001936733746
2017-10-18,43.64199335045471,32.90268411707053
2017-10-19,43.63327901388752,32.89247308772639
2017-10-20,43.71407132542401,32.94973752928066
2017-10-23,43.665054971099885,32.91251396291408
2017-10-24,43.69602268521785,32.933992473228585
2017-10-25,43.568996107334684,32.834679446183365
2017-10-26,43.70869894416327,32.93889916208539
2017-10-27,43.90296647423837,33.08139204570597
2017-10-30,43.832819663783155,33.028240203132825
2017-10-31,43.91321734336496,33.088229006824406
2017-11-01,43.96540865540648,33.12728655439238
2017-11-02,43.99643058875633,33.14924578259366
2017-11-03,44.03348778854907,33.172535697350646
2017-11-06,44.183788419982534,33.28127585899616
2017-11-07,44.1838462019039,33.27187093620243
2017-11-08,44.20427793288735,33.28675428609118
2017-11-09,44.05998997729127,33.17384302184438
2017-11-10,43.99273132395561,33.11437020948201
2017-11-13,43.981917785981324,33.105975443787244
2017-11-14,43.76642319699017,32.941454224449416
2017-11-15,43.737350249654014,32.91058487417269
2017-11-16,43.94373723516563,33.05713335982434
2017-11-17,44.00357984154873,33.09128940466219
2017-11-20,44.15017633583369,33.19065955803821
2017-11-21,44.27039693275582,33.270472515553095
2017-11-22,44.42838048299394,33.37655514443071
2017-11-24,44.42875133784029,33.376546432719756
2017-11-27,44.30993200807491,33.2821908442886
2017-11-28,44.403215551122535,33.346514557806174
2017-11-29,44.12893930218991,33.126167509001334
2017-11-30,44.17706119365673,33.14583506878575
2017-12-01,44.30257151992115,33.221449152220366
2017-12-04,44.23604496491928,33.171311434782744
2017-12-05,44.27483494193909,33.19601464427389
2017-12-06,44.25150736943404,33.17838530018415
2017-12-07,44.27763757084854,33.183668920527914
2017-12-08,44.36078524204469,33.24336311181519
2017-12-11,44.38159968359158,33.258792516767265
2017-12-12,44.41500230128563,33.28344756830059
2017-12-13,44.59091907390634,33.40156134082001
2017-12-14,44.580146353235065,33.38932379766292
2017-12-15,44.704891668672445,33.46840414555032
2017-12-18,44.76550290406694,33.51116513072365
2017-12-19,44.55051098923477,33.329322735409555
2017-12-20,44.569966862623026,33.33117123905814
2017-12-21,44.74378376355958,33.451271324054964
2017-12-22,44.839273381026224,33.50747815449716
2017-12-26,44.924689155201264,33.569420691408475
2017-12-27,45.04028203795985,33.64802733017914
2017-12-28,45.1434698323633,33.718508568538134
2017-12-29,45.25425869633345,33.80084513201805
2018-01-02,45.43169906273088,33.93291199897571
2018-01-03,45.579487839661425,34.04150976151477
2018-01-04,45.710079458541294,34.13829323981056
2018-01-05,45.777084768068626,34.18270921290527
2018-01-08,45.73079954591796,34.14769132054782
2018-01-09,45.61027644622024,34.05226562247346
2018-01-10,45.53534182147633,33.99528781614002
2018-01-11,45.68331124067491,34.10153966029229
2018-01-12,45.99587373034202,34.33462948554889
2018-01-16,45.940827571175284,34.29304784074411
2018-01-17,45.90543916640038,34.266166571448906
2018-01-18,45.80963772633528,34.19020644521719
2018-01-19,45.98317036480477,34.31966839936122
2018-01-22,46.08094212362891,34.3923762344405
2018-01-23,46.246342542418155,34.515330140760724
2018-01-24,46.73492790168453,34.87919570776768
2018-01-25,46.55106489662461,34.737173456529774
2018-01-26,46.82357246370969,34.93574098039748
2018-01-29,46.428718575120755,34.64098178834774
2018-01-30,46.06274133561936,34.35541372430593
2018-01-31,46.298739830510264,34.518469200058384
2018-02-01,46.154460944091085,34.397877643658816
2018-02-02,45.20127518651454,33.67431767174453
2018-02-05,44.89781252268724,33.42231832263741
2018-02-06,45.50463901748889,33.85609724602953
2018-02-07,44.91715697311382,33.4008213802972
2018-02-08,44.98554682344884,33.43879784659433
2018-02-09,44.9099565961632,33.382609881617434
2018-02-12,45.125923966455,33.54314342509064
2018-02-13,45.3814824254185,33.73310594084722
2018-02-14,46.26627525650289,34.36207623077074
2018-02-15,46.4719981182305,34.51165249614231
2018-02-16,46.47849248092962,34.49494721205916
2018-02-20,45.96672164732652,34.10273670681254
2018-02-21,45.80339486743855,33.9812133086902
2018-02-22,46.1124185670592,34.21024773262707
2018-02-23,46.592950875924586,34.5640531067364
2018-02-26,46.93865808183981,34.810243157623255
2018-02-27,46.04060560507436,34.13389813835961
2018-02-28,46.04060560507436,34.11683118929044
2018-03-01,46.04060560507436,34.11683118929044
2018-03-02,46.28793659569828,34.283049026127756
2018-03-05,47.1111668709996,34.858489502573505
2018-03-06,47.43093288165462,35.071492897282255
2018-03-07,47.43093288165462,35.05395715083362
2018-03-08,47.66045634279772,35.206060096934074
2018-03-09,48.64638894318757,35.90507138586238
2018-03-12,48.73364213263564,35.96945874411381
2018-03-13,48.31449751332987,35.65996876193043
2018-03-14,48.33907857875691,35.67808792367601
2018-03-15,48.479586811219875,35.75081266285324
2018-03-16,48.57463691472573,35.8206492774896
2018-03-19,48.57463691472573,35.80273895285086
2018-03-20,48.91900270280561,36.03865807896684
2018-03-21,49.56049768381732,36.480864975803016
2018-03-22,49.71958574405777,36.56677592872047
2018-03-23,50.14125864946984,36.863494083159544
2018-03-26,50.23266320288233,36.91326383165712
2018-03-27,50.308666489789104,36.95102537531271
2018-03-28,50.66592301413636,37.17992046276116
2018-03-29,50.729716700107616,37.221266608249444
2018-04-02,50.704411895252306,37.20058595509985
2018-04-03,50.72527622210941,37.210449677537255
2018-04-04,50.74575343229527,37.225201525150496
2018-04-05,50.803698334138716,37.2609838872206
2018-04-06,50.78393613728597,37.23898181518525
2018-04-09,50.795015347892104,37.24067098747617
