Date,Gross_NoMacro,Net_NoMacro,Gross_WithMacro,Net_WithMacro
2009-06-02,1.0769538633705165,1.071918615408413,1.0381256863079762,1.0356952552078589
2009-06-03,1.065241541097892,1.0600066366332104,1.032480661478651,1.0299405366498118
2009-06-04,1.0724668953438832,1.0671680923433813,1.0359822328328951,1.0334197004976695
2009-06-05,1.061742652020026,1.0562321918172388,1.0308025272436936,1.0281246700673734
2009-06-08,1.0575811517395923,1.0520548375276775,1.0287824120123636,1.0260915749610215
2009-06-09,1.0650379478916818,1.0594595945299767,1.0324092829709717,1.029702583866483
2009-06-10,1.0658466650828373,1.0602511760844988,1.0328012535749769,1.0300872580797522
2009-06-11,1.0716726951118312,1.0660431365042848,1.03562395374116,1.0329008482753117
2009-06-12,1.069847193224372,1.0642052911693844,1.034741905756325,1.0320104940577317
2009-06-15,1.054271938784917,1.0484788289829785,1.0272098167984858,1.0243851448203964
2009-06-16,1.0510624318514394,1.0452672434588834,1.0256462557722146,1.0228162526256945
2009-06-17,1.0508173169036827,1.0450028407041374,1.025526661911383,1.0226868907632207
2009-06-18,1.0471517740368272,1.0413153906616162,1.0237380008949202,1.0208825383385471
2009-06-19,1.0504150756598771,1.044540379913714,1.0253331688365355,1.022463392344606
2009-06-22,1.0353765300116002,1.0295703781327694,1.0179934418935677,1.0151365914383481
